seq_page_links;heading;content;house
http://parlament.ba/olaw/OLawDetails?lawId=60444;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-476/18, od 13.2.2018.;PS
http://parlament.ba/olaw/OLawDetails?lawId=60444;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=60444;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=60444;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=60444;Red. br. i datum sjednice - tačka dnevnog reda;40.,   5.6.2018. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=60444;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=60444;Red. br. i datum sjednice - tačka dnevnog reda;61.,   17.5.2018. Ad. 6.;DP
http://parlament.ba/olaw/OLawDetails?lawId=60444;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=60444;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o službi u Oružanim snagama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=59734;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o polaganju pravosudnog ispita u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2950/17, od 22.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Predlagač u PDPSBiH;Senad Šepić, Salko Sokolović, Sadik Ahmetović;PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Status u PDPSBiH;Povučen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Red. br. i datum sjednice - tačka dnevnog reda;;PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Konačni status u PSBiH;Povučen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59734;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59734;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o polaganju pravosudnog ispita u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=59734;Broj i datum Prijedloga zakona;01-02-1-2950/17, od 22.12.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59734;Predlagač;Senad Šepić, Salko Sokolović, Sadik Ahmetović;DP
http://parlament.ba/olaw/OLawDetails?lawId=59734;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=59734;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=59655;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o državnoj službi u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2884/17, od 14.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Predlagač u PDPSBiH;Senad Šepić, Salko Sokolović, Sadik Ahmetović;PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Red. br. i datum sjednice - tačka dnevnog reda;57.,   20.2.2018. Ad. 9.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59655;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59655;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o državnoj službi u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=59655;Broj i datum Prijedloga zakona;01-02-1-2884/17, od 14.12.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59655;Predlagač;Senad Šepić, Salko Sokolović, Sadik Ahmetović;DP
http://parlament.ba/olaw/OLawDetails?lawId=59655;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=59655;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=59652;Naziv dokumenta;Prijedlog zakona o Budžetu institucija Bosne i Hercegovine i međunarodnih obaveza Bosne i Hercegovine za 2018. godinu;PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2882/17, od 14.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2882/17, od 14.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Predlagač u DNPSBiH;Predsjedništvo BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Predlagač u PDPSBiH;Predsjedništvo BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59652;Red. br. i datum sjednice - tačka dnevnog reda;6.,   25.1.2018. Ad. 6.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59652;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59652;Red. br. i datum sjednice - tačka dnevnog reda;55.,   21.12.2017.,  17.1.2018.,  31.1.2018. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59652;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59652;Naziv objavljenog dokumenta;Zakon o Budžetu institucija Bosne i Hercegovine i međunarodnih obaveza Bosne i Hercegovine za 2018. godinu;DP
http://parlament.ba/olaw/OLawDetails?lawId=59652;Broj i datum objavljenog dokumenta;01,02-02-1-2882/17, od 25.1.2018.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59548;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o sistemu indirektnog oporezivanja u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2810/17, od 5.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2810/17, od 11.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Predlagač u PDPSBiH;Dom naroda;PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59548;Red. br. i datum sjednice - tačka dnevnog reda;34.,   7.12.2017. Ad. 7.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59548;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59548;Red. br. i datum sjednice - tačka dnevnog reda;54.,   14.12.2017.,  15.12.2017. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59548;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59548;Naziv objavljenog dokumenta;Zakon o izmjeni Zakona o sistemu indirektnog oporezivanja u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=59548;Broj i datum objavljenog dokumenta;01,02-02-1-2810/17, od 15.12.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59547;Naziv dokumenta;Prijedlog zakona o izmjenama i dopuni Zakona o uplatama na Jedinstveni račun i raspodjeli prihoda;PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2809/17, od 5.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2809/17, od 11.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Predlagač u PDPSBiH;Dom naroda;PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59547;Red. br. i datum sjednice - tačka dnevnog reda;34.,   7.12.2017. Ad. 6.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59547;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59547;Red. br. i datum sjednice - tačka dnevnog reda;54.,   14.12.2017.,  15.12.2017. Ad. 4.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59547;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59547;Naziv objavljenog dokumenta;Zakon o izmjenama i dopuni Zakona o uplatama na Jedinstveni račun i raspodjeli prihoda;DP
http://parlament.ba/olaw/OLawDetails?lawId=59547;Broj i datum objavljenog dokumenta;01,02-02-1-2809/17, od 15.12.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59546;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o akcizama u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Utvrđen na sjednici predlagača;122. sjednica, održana 24.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2808/17, od 5.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2808/17, od 11.12.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Predlagač u PDPSBiH;Dom naroda;PS
http://parlament.ba/olaw/OLawDetails?lawId=59546;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59546;Red. br. i datum sjednice - tačka dnevnog reda;34.,   7.12.2017. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59546;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59546;Red. br. i datum sjednice - tačka dnevnog reda;54.,   14.12.2017.,  15.12.2017. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59546;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59546;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o akcizama u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=59478;Naziv dokumenta;Prijedlog zakona o dopunama Zakona o komunikacijama;PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Utvrđen na sjednici predlagača;119. sjednica, održana 31.10.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2759/17, od 24.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2759/17, od 24.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59478;Status u DNPSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=59478;Red. br. i datum sjednice - tačka dnevnog reda;37.,   21.3.2018.,  17.4.2018. Ad. 7.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59478;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59478;Red. br. i datum sjednice - tačka dnevnog reda;57.,   20.2.2018. Ad. 7.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59478;Konačni status u PSBiH;Obustavljen zakonodavni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=59478;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59422;Naziv dokumenta;Prijedlog zakona o osiguranju depozita u bankama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Utvrđen na sjednici predlagača;120. sjednica, održana 9.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2713/17, od 17.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2713/17, od 17.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59422;Status u DNPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59422;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=59422;Status u PDPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59422;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=59422;Konačni status u PSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59422;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59384;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o zaštiti lica koja prijavljuju korupciju u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-2687/17, od 22.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2687/17, od 15.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Predlagač u DNPSBiH;Darko Babalj, Halid Genjac, Bariša Čolak;PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Predlagač u PDPSBiH;Borjana Krišto, Aleksandra Pandurević, Mirsad Isaković;PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Status u DNPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59384;Red. br. i datum sjednice - tačka dnevnog reda;40.,   5.6.2018. Ad. 9.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59384;Status u PDPSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59384;Red. br. i datum sjednice - tačka dnevnog reda;58.,   7.3.2018. Ad. 7.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59384;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59384;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59384;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o zaštiti lica koja prijavljuju korupciju u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=59383;Naziv dokumenta;Prijedlog zakona o izmjenama Izbornog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2686/17, od 15.11.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Predlagač u PDPSBiH;Šefik Džaferović, Amir Fazlić, Šemsudin Mehmedović, Asim Sarajlić, Nermina Kapetanović, Safer Demirović, Hazim Rančić;PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Red. br. i datum sjednice - tačka dnevnog reda;55.,   21.12.2017.,  17.1.2018.,  31.1.2018. Ad. 8.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59383;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59383;Naziv dokumenta;Prijedlog zakona o izmjenama Izbornog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=59383;Broj i datum Prijedloga zakona;01-02-1-2686/17, od 15.11.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59383;Predlagač;Šefik Džaferović, Amir Fazlić, Šemsudin Mehmedović, Asim Sarajlić, Nermina Kapetanović, Safer Demirović, Hazim Rančić;DP
http://parlament.ba/olaw/OLawDetails?lawId=59383;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=59383;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=59185;Naziv dokumenta;Prijedlog zakona o izmjeni i dopunama Zakona o ombudsmenu za ljudska prava Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Utvrđen na sjednici predlagača;113. sjednica, održana 5.9.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-2539/17, od 26.10.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-2539/17, od 26.10.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=59185;Status u DNPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59185;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=59185;Status u PDPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59185;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=59185;Konačni status u PSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=59185;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59175;Naziv dokumenta;Prijedlog zakona o dopunama Zakona o sportu u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2529/17, od 25.10.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Predlagač u PDPSBiH;Mirsad Đonlagić;PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Red. br. i datum sjednice - tačka dnevnog reda;55.,   21.12.2017.,  17.1.2018.,  31.1.2018. Ad. 6.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59175;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59175;Naziv dokumenta;Prijedlog zakona o dopunama Zakona o sportu u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=59175;Broj i datum Prijedloga zakona;01-02-1-2529/17, od 25.10.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59175;Predlagač;Mirsad Đonlagić;DP
http://parlament.ba/olaw/OLawDetails?lawId=59175;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=59175;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=59174;Naziv dokumenta;Prijedlog zakona o dopunama Okvirnog zakona o visokom obrazovanju u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2528/17, od 25.10.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Predlagač u PDPSBiH;Mirsad Đonlagić;PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Red. br. i datum sjednice - tačka dnevnog reda;55.,   21.12.2017.,  17.1.2018.,  31.1.2018. Ad. 5.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=59174;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59174;Naziv dokumenta;Prijedlog zakona o dopunama Okvirnog zakona o visokom obrazovanju u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=59174;Broj i datum Prijedloga zakona;01-02-1-2528/17, od 25.10.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59174;Predlagač;Mirsad Đonlagić;DP
http://parlament.ba/olaw/OLawDetails?lawId=59174;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=59174;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=59014;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-2400/17, od 9.10.2017.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Predlagač u PDPSBiH;Senad Šepić, Salko Sokolović, Sadik Ahmetović;PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Status u PDPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Red. br. i datum sjednice - tačka dnevnog reda;57.,   20.2.2018. Ad. 5.;PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=59014;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=59014;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=59014;Broj i datum Prijedloga zakona;01-02-1-2400/17, od 9.10.2017.;DP
http://parlament.ba/olaw/OLawDetails?lawId=59014;Predlagač;Senad Šepić, Salko Sokolović, Sadik Ahmetović;DP
http://parlament.ba/olaw/OLawDetails?lawId=59014;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=59014;Nadležna komisija;Ustavnopravna komisija;DP
